config_index,K_hartree
629,0.00021369198723172127
630,0.00021368232450625065
631,0.00021365926293924115
632,0.00021369544193629072
633,0.00021367362676701855
634,0.0002136778639240391
635,0.00021368713255430675
636,0.00021365555214521205
637,0.00021370143782890055
638,0.00021370743160425122
639,0.00021370084800182283
640,0.00021364502235878463
641,0.00021369672061938473
642,0.00021369935651098464
643,0.0002136758184914028
644,0.0002136044546426448
645,0.00021368265205034035
646,0.00021369009863219158
647,0.0002136924987732525
648,0.00021370274893911837
649,0.0002136754449487103
650,0.00021368441660337144
651,0.00021373025149124686
652,0.00021369434756502874
653,0.0002137022629192346
654,0.00021367826362447186
655,0.00021369209316955933
656,0.00021366516573903676
657,0.00021365398348084324
658,0.00021370840202157817
659,0.00021372741536164922
660,0.00021370823064348815
661,0.00021363900497592866
662,0.00021368609927650142
663,0.0002136684219553009
664,0.00021367485989854583
665,0.0002136898310596384
666,0.0002137130201430004
667,0.00021371947281272866
668,0.00021367242747710025
669,0.00021367788408621014
670,0.00021369415978233586
671,0.00021366568873663102
672,0.00021369952901127066
673,0.00021366645153359344
674,0.00021367082218321534
675,0.00021369930741203173
676,0.00021365831592267832
677,0.00021370182382921335
678,0.0002136521052319605
679,0.00021365694132774134
680,0.0002136833294215729
681,0.00021365735929603275
682,0.0002136698630867719
683,0.00021366324795721943
684,0.00021366264511014755
685,0.00021366312747455522
686,0.0002136707597226543
687,0.000213693447256861
688,0.00021371499100655112
689,0.00021371124524573076
690,0.0002136758129784821
691,0.00021369805857851892
692,0.0002136976281738125
693,0.00021368635775702668
694,0.00021368781766916553
695,0.00021367973983519206
696,0.00021369377980615643
697,0.00021367998038890264
698,0.0002136998885300829
699,0.00021369533120265882
700,0.0002136444087585536
701,0.00021365304913808193
702,0.00021369206833212444
703,0.00021369635492927337
704,0.00021368482194234585
705,0.00021365122104469804
706,0.0002136732696252088
707,0.00021371954629173295
708,0.00021370594037696395
709,0.00021365671502571746
710,0.00021369735975023443
711,0.00021367054469975726
712,0.00021365917284631768
713,0.0002136446482071903
714,0.00021367559673345386
715,0.0002136804936460351
716,0.0002137177984489702
717,0.00021366806308787905
718,0.00021364453178559261
719,0.00021370599963806011
720,0.00021369467004901237
721,0.0002136910130172004
722,0.00021367548088272793
723,0.0002136824350143105
724,0.00021365859978971565
725,0.0002136773814424881
726,0.00021366896893611255
727,0.00021367571936855718
728,0.00021364246971537459
729,0.0002136811862661747
730,0.00021369759893498692
731,0.00021371530507923364
732,0.00021368601416086268
733,0.00021367295753347694
734,0.00021368787764423737
735,0.00021370294504498156
736,0.0002136505152739321
737,0.00021367944171908507
738,0.00021368361314792416
739,0.00021371524218658685
740,0.00021368389397770398
741,0.0002136294280118277
742,0.00021366302960437245
743,0.0002136984097182018
744,0.00021368220372172978
745,0.00021368316199998143
746,0.00021368174323615075
747,0.00021368609007346663
748,0.00021370461020354215
749,0.00021368896569607965
750,0.0002136842733105338
751,0.0002136736401439881
752,0.0002136644988680823
753,0.0002136680602092638
754,0.00021365205108946688
755,0.0002136785704216703
756,0.00021369448868995632
757,0.0002136863956321342
758,0.00021366689452219324
759,0.00021368148939788345
760,0.00021362480288358054
761,0.00021371742922548083
762,0.00021367578454884644
763,0.00021368983022685998
764,0.000213648893736549
765,0.00021370412912416877
766,0.00021369874103692975
767,0.00021366983854717301
768,0.000213681715326965
769,0.00021367904952190842
770,0.0002136502990700915
771,0.00021368597256518968
772,0.00021366878465443903
773,0.00021370747371973615
774,0.0002136835531633766
775,0.00021367561524692876
776,0.00021366349129353345
777,0.00021368362184065394
778,0.00021369270101102562
779,0.00021368199824426876
780,0.00021366831495340692
781,0.0002136763652380476
782,0.00021371175103263086
783,0.00021362264431620405
784,0.00021368055956268384
785,0.0002137042308899939
786,0.00021370040926080343
787,0.00021366894616638995
788,0.0002136867717964034
789,0.00021370558826624628
790,0.00021361687144706072
791,0.000213683208153895
792,0.00021370592251162673
793,0.0002136735660392827
794,0.00021367498506787142
795,0.00021366585456492797
796,0.00021371779409458435
797,0.00021367258960118765
798,0.00021367037957472365
799,0.00021366879426852256
800,0.00021368596773433667
801,0.0002137041553142107
802,0.00021366061608149838
803,0.0002136995960368104
804,0.0002136889831745304
805,0.00021367090208452763
806,0.00021370870781920893
807,0.0002136659453238906
808,0.00021366201840954238
809,0.0002136860364599863
810,0.0002137002790218353
811,0.00021370584656630888
812,0.00021365987161989767
813,0.00021369502194159404
814,0.00021369423998407352
815,0.00021367756929462298
816,0.00021367269792954476
817,0.00021368105102445868
818,0.00021367491414130181
819,0.00021364501076374658
820,0.00021368927758510535
821,0.00021366556695515525
822,0.00021368973598637813
823,0.0002136502990700915
824,0.00021365395763205656
825,0.00021365162680232383
826,0.00021369934212127784
827,0.00021368115879115892
828,0.00021366190980543878
829,0.00021369270101102562
830,0.00021368196238048765
831,0.00021368135983702228
832,0.00021365079760004012
833,0.00021373006778143642
834,0.00021368109135420536
835,0.0002136856563447529
836,0.00021370773510921145
837,0.00021367346496265282
838,0.00021368112792822378
839,0.0002136723586201983
840,0.00021366716418478685
841,0.00021368815599455166
842,0.00021364461760277096
843,0.00021371742922548083
844,0.000213686547997299
845,0.00021369297623247238
846,0.00021367673074268646
847,0.00021369775475281087
848,0.00021367719592821455
849,0.000213694607731816
850,0.0002136832443147613
851,0.00021366036824758876
852,0.0002136435092713337
853,0.00021370300234694104
854,0.00021371196670703736
855,0.00021365361125821227
856,0.00021369350437829048
857,0.00021368747304801323
858,0.00021366767814333593
859,0.00021367691474425746
860,0.00021367048811297203
861,0.000213677566575201
862,0.00021370015254544987
863,0.00021369888959577257
864,0.0002137026682989585
865,0.0002136952346046269
866,0.00021366525836365855
867,0.00021365664577323632
868,0.00021367178037271834
869,0.00021368316199998143
870,0.0002136354268092167
871,0.00021369616142382722
872,0.00021367467133317822
873,0.000213681368536463
874,0.00021368956774340012
875,0.0002136799443287103
876,0.00021369375415234654
877,0.00021367443404509017
878,0.0002136622781290225
879,0.000213666638566974
880,0.00021367061991225462
881,0.00021365304792999058
882,0.0002136423205743769
883,0.0002137003773126072
884,0.00021367945842985277
885,0.00021365899767057962
886,0.00021370925984956184
887,0.0002136928573366424
888,0.0002136995718551409
889,0.0002136739924755103
890,0.00021366698097845049
891,0.00021369760673806018
892,0.00021369209316955933
893,0.0002136939342292148
894,0.00021370645909957265
895,0.0002136694482398564
896,0.0002136818819095579
897,0.0002136625657678613
898,0.00021368370814851313
899,0.00021369419501582982
900,0.00021369443254688335
901,0.00021366852152226719
902,0.00021366844112805108
903,0.0002136738235014316
904,0.00021369625625585484
905,0.00021368341842122559
906,0.00021365142979432218
907,0.00021368512000066167
908,0.00021370526452669527
909,0.00021365644829548532
910,0.0002136810401082463
911,0.00021368619735289557
912,0.00021368333642087845
913,0.00021369937475902516
914,0.0002136357661967705
915,0.00021370367286248137
916,0.00021368550493130214
917,0.00021365302816874773
918,0.00021369071703339335
919,0.00021368163959335066
920,0.00021368242266269548
921,0.00021368612909839098
922,0.00021368330202420943
923,0.00021365110990926217
924,0.00021368155191792737
925,0.00021367949650530533
926,0.00021371596854486482
927,0.00021367073478206498
928,0.00021368812817644655
929,0.0002136738580065192
930,0.00021368763804696387
931,0.00021367652224487985
932,0.00021367298049772943
933,0.00021370262800043984
934,0.00021368375295569735
935,0.00021368949677040428
936,0.00021373196737234482
937,0.00021368817391891122
938,0.00021368372945985382
939,0.00021365242920682508
940,0.00021370253445433197
941,0.00021368846623052705
942,0.00021367555529145553
943,0.00021366725986149166
944,0.0002136530906317163
945,0.00021370148463435164
946,0.00021368989779420582
947,0.0002136948026057284
948,0.00021366629623420155
949,0.00021368516744770896
950,0.00021366775622002075
951,0.0002137038635291553
952,0.00021368894304279478
953,0.0002136371710601024
954,0.00021371424319439149
955,0.00021371674136957443
956,0.00021368667830562948
957,0.00021367956424738432
958,0.00021363670491671792
959,0.00021371280723094202
960,0.000213672620828007
961,0.0002136621180381782
962,0.00021369579118869612
963,0.00021370072844945052
964,0.00021368452607504055
965,0.0002136797276168296
966,0.00021367319955655498
967,0.00021369360546211877
968,0.00021368248852451916
969,0.00021368131717899118
970,0.00021364800522925197
971,0.00021362069985855734
972,0.00021362327456584938
973,0.00021367323119461795
974,0.00021368005816057385
975,0.00021368084253995675
976,0.0002136602051409846
977,0.0002136792626927931
978,0.00021368880038393834
979,0.00021368404505309
980,0.000213703894190734
981,0.0002136915567392327
982,0.00021370302196329447
983,0.00021369556351372905
984,0.0002136711696394122
985,0.0002136643955238542
986,0.00021367190976612655
987,0.00021366821378562148
988,0.00021368697946398595
989,0.00021369654621360533
990,0.00021369251167666404
991,0.0002137123437276377
992,0.00021369596633910877
993,0.00021365196347617615
994,0.00021367710790538212
995,0.0002136684219553009
996,0.000213672995651634
997,0.00021366535021735317
998,0.00021369441152844712
999,0.00021366154541539316
1000,0.00021369988933178964
1001,0.00021367118534740197
1002,0.00021362563828575306
1003,0.00021365000535107398
1004,0.00021368526621068704
1005,0.00021367407962693833
1006,0.00021367214918561878
1007,0.0002136948329721044
1008,0.00021369527027703436
1009,0.00021366438433640105
1010,0.00021365268614976352
1011,0.00021370110922549015
1012,0.00021366452177346294
1013,0.00021367525908032856
1014,0.0002136377883219371
1015,0.00021368361508827794
1016,0.00021367408807816666
1017,0.00021368456099072472
1018,0.00021368708556884167
1019,0.00021368211825775738
1020,0.00021369213527241878
1021,0.00021368017284342035
1022,0.00021366784297342935
1023,0.0002136734483049285
1024,0.000213654587841805
1025,0.00021367919328189056
1026,0.00021368155191792737
1027,0.00021370196966673035
1028,0.00021368346984886703
1029,0.00021367603553133186
1030,0.00021365188184949022
1031,0.00021367042111005734
1032,0.00021367839797005168
1033,0.00021367543966773598
1034,0.00021367965164768802
1035,0.00021368495796525517
1036,0.00021364204590892523
1037,0.0002136799880469362
1038,0.0002136906058161555
1039,0.00021368201353412565
1040,0.00021367565823330982
1041,0.00021368308064462078
1042,0.00021370666229621934
1043,0.00021369167825049267
1044,0.0002136941784854531
1045,0.00021365265793785128
1046,0.00021366144231869355
1047,0.0002136898914718869
1048,0.00021367906118691205
1049,0.0002136655974798425
1050,0.00021369181426887667
1051,0.00021370550206282937
1052,0.00021369362163148163
1053,0.00021366783396778165
1054,0.0002136446482071903
1055,0.0002136420572840125
1056,0.00021367203809140596
1057,0.00021366907816923494
1058,0.00021368049852072768
1059,0.00021370701624698948
1060,0.00021368537622451478
1061,0.00021364664802280925
1062,0.00021366572182760163
1063,0.00021368627654324372
1064,0.0002136616334310995
1065,0.00021371353053145392
1066,0.00021369434659313785
1067,0.00021368961283859105
1068,0.00021370041797317546
1069,0.00021364834544494043
1070,0.00021367457503594254
1071,0.0002136714749169169
1072,0.00021367341974492228
1073,0.0002136490735093248
1074,0.00021370413750534912
1075,0.00021365879495804065
1076,0.00021366720312051977
1077,0.00021367166065185106
1078,0.00021363944995816974
1079,0.00021367383396825654
1080,0.00021369911379547616
1081,0.00021366127519509683
1082,0.00021368514290011982
1083,0.00021371241536373618
1084,0.00021370450416692755
1085,0.0002136789342911921
1086,0.00021368634479843653
1087,0.00021371308798206795
1088,0.00021371518345466304
1089,0.00021367941488990272
1090,0.0002136642395046088
1091,0.0002137004077159482
1092,0.00021366500128403343
1093,0.0002136586850874405
1094,0.00021367915108330278
1095,0.00021366349706304177
1096,0.000213663507365237
1097,0.0002136630370327029
1098,0.00021366180976631788
1099,0.00021366528516213228
1100,0.0002136736719591087
1101,0.00021368252199227845
1102,0.0002136922238646543
1103,0.00021369100631933696
1104,0.00021368622196317789
1105,0.00021370193249414771
1106,0.00021367359586847652
1107,0.0002136900032479626
1108,0.00021366894451447968
1109,0.00021365949485319517
1110,0.00021367900264945
1111,0.0002136560810916484
1112,0.00021365976403936484
1113,0.00021365201394367412
1114,0.00021363589710156892
1115,0.0002137006828140728
1116,0.00021367446097551152
1117,0.00021366359464066286
1118,0.00021369017432468115
1119,0.00021367525908032856
1120,0.0002136957851737139
1121,0.00021368768706383877
1122,0.00021369930741203173
1123,0.0002136389076569884
1124,0.00021361716441246532
1125,0.00021370521156924144
1126,0.00021367946378061118
1127,0.00021367861304040904
1128,0.00021366221348621012
1129,0.00021368853802987151
1130,0.00021367621907810068
1131,0.00021367776472495305
1132,0.00021364162149802582
1133,0.00021369620007247455
1134,0.0002136602854619528
1135,0.0002137009632242989
1136,0.00021369150158883073
1137,0.00021368996736018613
1138,0.0002136770812555571
1139,0.00021370262292650727
1140,0.00021366133568916418
1141,0.00021367214918561878
1142,0.00021367585647627473
1143,0.00021367950266506155
1144,0.00021365592691418922
1145,0.0002137004568909664
1146,0.0002136700018724821
1147,0.00021366180039215712
1148,0.00021369710434981272
1149,0.0002136784061885739
1150,0.0002137124271577987
1151,0.00021367571936855718
1152,0.0002136890591010765
1153,0.00021368225038513383
1154,0.00021364103636286206
